State,City,Pages,Names,,,,Row Labels,Sum of Names
NY,Carmel,1,3,,,,,
NY,Catskill,1,1,,,,,
NY,Cazenovia,1,1,,,,,
NY,Center Moriches,1,2,,,,,
NY,Centereach,1,1,,,,,
NY,Centerport,1,4,,,,,
NY,Central Islip,1,0,,,,,
NY,Central Square,1,2,,,,,
NY,Charlton,1,1,,,,,
NY,Chatham,1,2,,,,,
NY,Cheektowaga,1,1,,,,,
NY,Chester,1,1,,,,,
NY,Chittenango,1,2,,,,,
NY,Clarence,1,1,,,,,
NY,Clarence Center,1,0,,,,,
NY,Clifton Park,1,1,,,,,
NY,Clinton,1,2,,,,,
NY,Clintondale,1,0,,,,,
NY,Cold Spring,1,2,,,,,
NY,Collins,1,0,,,,,
NY,Colton,1,1,,,,,
NY,Commack,1,1,,,,,
NY,Copake,1,0,,,,,
NY,Coram,1,1,,,,,
NY,Cornwall,1,1,,,,,
NY,Corona,1,2,,,,,
NY,Cortland,1,2,,,,,
NY,Cortlandt Manor,1,1,,,,,
NY,Croton On Hudson,1,1,,,,,
NY,Deansboro,1,1,,,,,
NY,Deer Park,1,1,,,,,
NY,Delanson,1,1,,,,,
NY,Dix Hills,1,2,,,,,
NY,Dobbs Ferry,1,1,,,,,
NY,Dover Plains,1,1,,,,,
NY,Duanesburg,1,1,,,,,
NY,Dunkirk,1,1,,,,,
NY,East Aurora,1,3,,,,,
NY,East Elmhurst,1,1,,,,,
NY,East Hampton,1,6,,,,,
NY,East Islip,1,1,,,,,
NY,East Meadow,1,1,,,,,
NY,East Nassau,1,1,,,,,
NY,East Northport,1,1,,,,,
NY,East Norwich,1,1,,,,,
NY,East Otto,1,1,,,,,
NY,East Patchogue,1,1,,,,,
NY,East Syracuse,1,3,,,,,
NY,Elbridge,1,1,,,,,
NY,Ellenville,1,1,,,,,
NY,Elmsford,1,3,,,,,
NY,Fabius,1,0,,,,,
NY,Fairport,1,4,,,,,
NY,Falconer,1,1,,,,,
NY,Farmingdale,1,1,,,,,
NY,Ferndale,1,1,,,,,
NY,Flushing,1,2,,,,,
NY,Fonda,1,1,,,,,
NY,Fort Ann,1,1,,,,,
NY,Fort Covington,1,1,,,,,
NY,Fresh Meadows,1,1,,,,,
NY,Gansevoort,1,1,,,,,
NY,Garden City,1,2,,,,,
NY,Garrison,1,1,,,,,
NY,Geneva,1,1,,,,,
NY,Getzville,1,1,,,,,
NY,Glen Cove,1,4,,,,,
NY,Glen Head,1,1,,,,,
NY,Glenwood Landing,1,1,,,,,
NY,Goshen,1,0,,,,,
NY,Greenwood Lake,1,1,,,,,
NY,Hamburg,1,1,,,,,
NY,Hampton Bays,1,3,,,,,
NY,Harrisville,1,1,,,,,
NY,Hartsdale,1,1,,,,,
NY,Hastings On Hudson,1,1,,,,,
NY,Hauppauge,1,1,,,,,
NY,Hawthorne,1,0,,,,,
NY,Hemlock,1,0,,,,,
NY,Hempstead,1,1,,,,,
NY,Henrietta,1,1,,,,,
NY,Hicksville,1,2,,,,,
NY,Highland,1,0,,,,,
NY,Holland,1,2,,,,,
NY,Holley,1,1,,,,,
NY,Hopewell Jct,1,1,,,,,
NY,Hopewell Junction,1,1,,,,,
NY,Howard Beach,1,1,,,,,
NY,Hudson,1,1,,,,,
NY,Hunt,1,8,,,,,
NY,Huntington,1,7,,,,,
NY,Huntington Station,1,2,,,,,
NY,Ilion,1,1,,,,,
NY,Irvington,1,2,,,,,
NY,Ithaca,1,5,,,,,
NY,Jamesport,1,3,,,,,
NY,Jamestown,1,3,,,,,
NY,Jamesville,1,2,,,,,
NY,Java Center,1,1,,,,,
NY,Katonah,1,0,,,,,
NY,Kew Gardens,1,2,,,,,
NY,Kew Gardens Hills,1,1,,,,,
NY,Kings Park,1,2,,,,,
NY,Kingston,1,5,,,,,
NY,Lackawanna,1,2,,,,,
NY,Lake Luzerne,1,0,,,,,
NY,Lancaster,1,4,,,,,
NY,Lansing,1,1,,,,,
NY,Larchmont,1,1,,,,,
NY,Latham,1,1,,,,,
NY,Levittown,1,0,,,,,
NY,Lima,1,1,,,,,
NY,Lindenhurst,1,2,,,,,
NY,Lisle,1,0,,,,,
NY,Liverpool,1,1,,,,,
NY,Livingston Manor,1,1,,,,,
NY,Locke,1,1,,,,,
NY,Lockport,1,1,,,,,
NY,Long Beach,1,2,,,,,
NY,Long Island City,1,1,,,,,
NY,Lyons Falls,1,1,,,,,
NY,Mahopac,1,1,,,,,
NY,Mamaroneck,1,3,,,,,
NY,Manchester,1,1,,,,,
NY,Manorville,1,1,,,,,
NY,Massapequa,1,1,,,,,
NY,Mattituck,1,2,,,,,
NY,Medford,1,1,,,,,
NY,Melville,1,1,,,,,
NY,Middle Island,1,1,,,,,
NY,Middle Village,1,1,,,,,
NY,Middletown,1,1,,,,,
NY,Millbrook,1,1,,,,,
NY,Miller Place,1,3,,,,,
NY,Millerton,1,2,,,,,
NY,Minoa,1,1,,,,,
NY,Monsey,1,1,,,,,
NY,Montauk,1,2,,,,,
NY,Mount Kisco,1,2,,,,,
NY,Mount Sinai,1,1,,,,,
NY,Naples,1,1,,,,,
NY,Narrowsburg,1,1,,,,,
NY,Nesconset,1,1,,,,,
NY,New City,1,1,,,,,
NY,New Hartford,1,1,,,,,
NY,New Paltz,1,1,,,,,
NY,New Rochelle,1,5,,,,,
NY,New Windsor,1,1,,,,,
NY,New York,1,15,,,,,
NY,New York City,1,1,,,,,
NY,Newark,1,2,,,,,
NY,Newark Valley,1,1,,,,,
NY,Newburgh,1,3,,,,,
NY,Newfane,1,0,,,,,
NY,North Salem,1,1,,,,,
NY,North Syracuse,1,0,,,,,
NY,North Tonawanda,1,1,,,,,
NY,Northport,1,2,,,,,
NY,Norwich,1,2,,,,,
NY,Nunda,1,1,,,,,
NY,Nyack,1,1,,,,,
NY,Oakland Gardens,1,1,,,,,
NY,Oceanside,1,2,,,,,
NY,Ogdensburg,1,1,,,,,
NY,Oneida,1,0,,,,,
NY,Orchard Park,1,0,,,,,
NY,Ossining,1,2,,,,,
NY,Oswego,1,1,,,,,
NY,Owego,1,1,,,,,
NY,Owls Head,1,1,,,,,
NY,Oyster Bay,1,4,,,,,
NY,Palisades,1,1,,,,,
NY,Palmyra,1,1,,,,,
NY,Patchogue,1,3,,,,,
NY,Patterson,1,0,,,,,
NY,Paul Smiths,1,1,,,,,
NY,Pearl River,1,2,,,,,
NY,Pelham,1,1,,,,,
NY,Penfield,1,1,,,,,
NY,Peru,1,1,,,,,
NY,Petersburg,1,2,,,,,
NY,Pine Plains,1,1,,,,,
NY,Pittsford,1,1,,,,,
NY,Pleasant Valley,1,2,,,,,
NY,Port Jefferson,1,2,,,,,
NY,Port Washington,1,5,,,,,
NY,Potsdam,1,1,,,,,
NY,Poughkeepsie,1,3,,,,,
NY,Poughquag,1,2,,,,,
NY,Putnam Valley,1,2,,,,,
NY,Queens,1,4,,,,,
NY,Queens Village,1,1,,,,,
NY,Queensbury,1,1,,,,,
NY,Quogue,1,1,,,,,
NY,Ray Brook,1,0,,,,,
NY,Rhinebeck,1,1,,,,,
NY,Richford,1,1,,,,,
NY,Ridgewood,1,2,,,,,
NY,Rochester,1,9,,,,,
NY,Rocky Point,1,1,,,,,
NY,Rodman,1,0,,,,,
NY,Rome,1,1,,,,,
NY,Roslyn,1,0,,,,,
NY,Rushville,1,1,,,,,
NY,Rye,1,3,,,,,
NY,S Ozone Park,1,1,,,,,
NY,Sag Harbor,1,1,,,,,
NY,Sagaponack,1,0,,,,,
NY,Saint James,1,2,,,,,
NY,Saint Regis Falls,1,0,,,,,
NY,Salt Point,1,1,,,,,
NY,Saranac Lake,1,1,,,,,
NY,Saratoga Springs,1,3,,,,,
NY,Saugerties,1,0,,,,,
NY,Sayville,1,1,,,,,
NY,Scarsdale,1,3,,,,,
NY,Schenectady,1,3,,,,,
NY,Scotia,1,0,,,,,
NY,Selden,1,1,,,,,
NY,Shelter Island,1,2,,,,,
NY,Shelter Island Heights,1,0,,,,,
NY,Shortsville,1,1,,,,,
NY,Sinclairville,1,1,,,,,
NY,Skaneateles,1,0,,,,,
NY,Sleepy Hollow,1,1,,,,,
NY,Smithtown,1,4,,,,,
NY,Somers,1,1,,,,,
NY,Sound Beach,1,1,,,,,
NY,South Jamesport,1,1,,,,,
NY,South Salem,1,1,,,,,
NY,Southampton,1,8,,,,,
NY,Spencer,1,1,,,,,
NY,Speonk,1,2,,,,,
NY,Spring Valley,1,3,,,,,
NY,Springville,1,1,,,,,
NY,Stanfordville,1,1,,,,,
NY,Staten Island,1,11,,,,,
NY,Stone Ridge,1,0,,,,,
NY,Stony Brook,1,2,,,,,
NY,Stuyvesant Falls,1,2,,,,,
NY,Suffern,1,1,,,,,
NY,Syracuse,1,4,,,,,
NY,Taberg,1,0,,,,,
NY,Tarrytown,1,2,,,,,
NY,Tonawanda,1,3,,,,,
NY,Treadwell,1,1,,,,,
NY,Troy,1,4,,,,,
NY,Trumansburg,1,2,,,,,
NY,Tuxedo Park,1,0,,,,,
NY,Upper Jay,1,1,,,,,
NY,Valley Cottage,1,2,,,,,
NY,Valley Falls,1,1,,,,,
NY,Valley Stream,1,1,,,,,
NY,Van Etten,1,1,,,,,
NY,Vestal,1,1,,,,,
NY,Victor,1,0,,,,,
NY,Voorheesville,1,0,,,,,
NY,Wading River,1,5,,,,,
NY,Wallkill,1,1,,,,,
NY,Walworth,1,1,,,,,
NY,Wappingers Falls,1,1,,,,,
NY,Warwick,1,5,,,,,
NY,Water Mill,1,3,,,,,
NY,Watertown,1,1,,,,,
NY,Wayland,1,0,,,,,
NY,Webster,1,1,,,,,
NY,West Hurley,1,2,,,,,
NY,West Islip,1,1,,,,,
NY,West Monroe,1,0,,,,,
NY,Westbury,1,2,,,,,
NY,Westfield,1,1,,,,,
NY,Westport,1,1,,,,,
NY,White Plains,1,4,,,,,
NY,Whitney Point,1,1,,,,,
NY,Wilmington,1,1,,,,,
NY,Wingdale,1,1,,,,,
NY,Woodbury,1,1,,,,,
NY,Wurtsboro,1,0,,,,,
NY,Yonkers,1,5,,,,,
NY,Yorktown Heights,1,1,,,,,
OH,Aberdeen,1,2,,,,,
OH,Akron,1,17,,,,,
OH,Alexandria,1,1,,,,,
OH,Alger,1,1,,,,,
OH,Alliance,1,2,,,,,
OH,Amelia,1,2,,,,,
OH,Amherst,1,1,,,,,
OH,Archbold,1,1,,,,,
OH,Ashland,1,1,,,,,
OH,Ashville,1,2,,,,,
OH,Athens,1,2,,,,,
OH,Avon,1,2,,,,,
OH,Baltimore,1,1,,,,,
OH,Batavia,1,3,,,,,
OH,Bay Village,1,2,,,,,
OH,Beavercreek,1,1,,,,,
OH,Bedford,1,1,,,,,
OH,Bellaire,1,1,,,,,
OH,Bellevue,1,2,,,,,
OH,Belmont,1,1,,,,,
OH,Beloit,1,1,,,,,
OH,Belpre,1,1,,,,,
OH,Blacklick,1,1,,,,,
OH,Boardman,1,1,,,,,
OH,Bowling Green,1,2,,,,,
OH,Brecksville,1,0,,,,,
OH,Brooklyn,1,2,,,,,
OH,Brooklyn Heights,1,1,,,,,
OH,Brookville,1,1,,,,,
OH,Brunswick,1,1,,,,,
OH,Bryan,1,1,,,,,
OH,Bucyrus,1,1,,,,,
OH,Burton,1,1,,,,,
OH,Camden,1,1,,,,,
OH,Campbell,1,0,,,,,
OH,Canton,1,2,,,,,
OH,Cardington,1,1,,,,,
OH,Centerburg,1,1,,,,,
OH,Centerville,1,2,,,,,
OH,Chagrin Falls,1,1,,,,,
OH,Chardon,1,3,,,,,
OH,Chillicothe,1,2,,,,,
OH,Cincinnati,1,36,,,,,
OH,Cleveland,1,14,,,,,
OH,Cleves,1,0,,,,,
OH,Clyde,1,1,,,,,
OH,Coldwater,1,1,,,,,
OH,Columbia Station,1,2,,,,,
OH,Columbus,1,32,,,,,
OH,Concord,1,1,,,,,
OH,Copley,1,1,,,,,
OH,Cortland,1,2,,,,,
OH,Covington,1,1,,,,,
OH,Custar,1,1,,,,,
OH,Cuyahoga Falls,1,4,,,,,
OH,Dayton,1,14,,,,,
OH,Delaware,1,4,,,,,
OH,Delta,1,1,,,,,
OH,Doylestown,1,1,,,,,
OH,Dublin,1,7,,,,,
OH,East Claridon,1,1,,,,,
OH,East Liverpool,1,1,,,,,
OH,Euclid,1,1,,,,,
OH,Fairfield,1,0,,,,,
OH,Farmersville,1,1,,,,,
OH,Findlay,1,1,,,,,
OH,Franklin,1,1,,,,,
OH,Fremont,1,1,,,,,
OH,Gahanna,1,1,,,,,
OH,GALENA,1,0,,,,,
OH,Galion,1,0,,,,,
OH,Gallipolis,1,1,,,,,
OH,Galloway,1,1,,,,,
OH,Garfield Heights,1,1,,,,,
OH,Genoa,1,1,,,,,
OH,Georgetown,1,2,,,,,
OH,Germantown,1,2,,,,,
OH,Glenford,1,0,,,,,
OH,Glouster,1,1,,,,,
OH,Grand Rapids,1,1,,,,,
OH,Granville,1,1,,,,,
OH,Gratis,1,1,,,,,
OH,Greenville,1,3,,,,,
OH,Grove City,1,0,,,,,
OH,Guysville,1,0,,,,,
OH,Hamersville,1,2,,,,,
OH,Hamilton,1,3,,,,,
OH,Hebron,1,1,,,,,
OH,Highland Hills,1,1,,,,,
OH,Hilliard,1,3,,,,,
OH,Hillsboro,1,3,,,,,
OH,Holland,1,2,,,,,
OH,Hudson,1,2,,,,,
OH,Huntsburg,1,1,,,,,
OH,Huron,1,2,,,,,
OH,Independence,1,1,,,,,
OH,Jackson,1,1,,,,,
OH,Jenera,1,0,,,,,
OH,Johnstown,1,0,,,,,
OH,Kent,1,12,,,,,
OH,Kettering,1,3,,,,,
OH,Kingsville,1,1,,,,,
OH,Kirtland,1,3,,,,,
OH,Lake Milton,1,1,,,,,
OH,Lakewood,1,2,,,,,
OH,Lancaster,1,2,,,,,
OH,Lebanon,1,3,,,,,
OH,Lewis Center,1,1,,,,,
OH,Lima,1,2,,,,,
OH,Lisbon,1,0,,,,,
OH,Lodi,1,1,,,,,
OH,Lorain,1,2,,,,,
OH,Loveland,1,1,,,,,
OH,Luckey,1,1,,,,,
OH,Macedonia,1,1,,,,,
OH,Mansfield,1,4,,,,,
OH,Mantua,1,1,,,,,
OH,Marengo,1,1,,,,,
OH,Marion,1,1,,,,,
OH,Marysville,1,2,,,,,
OH,Mason,1,1,,,,,
OH,Massillon,1,2,,,,,
OH,Mayfield Village,1,2,,,,,
OH,Medina,1,3,,,,,
OH,Mentor,1,1,,,,,
OH,Miamisburg,1,1,,,,,
OH,Middlefield,1,2,,,,,
OH,Middletown,1,1,,,,,
OH,Milan,1,1,,,,,
OH,Milford,1,1,,,,,
OH,Millersburg,1,1,,,,,
OH,Mogadore,1,1,,,,,
OH,Monclova,1,1,,,,,
OH,Monroe,1,1,,,,,
OH,Morrow,1,1,,,,,
OH,Mount Gilead,1,1,,,,,
OH,Mount Perry,1,0,,,,,
OH,Mowrystown,1,0,,,,,
OH,Mt. Vernon,1,1,,,,,
OH,Munroe Falls,1,1,,,,,
OH,Napoleon,1,1,,,,,
OH,New Albany,1,1,,,,,
OH,New Bremen,1,2,,,,,
OH,New Carlisle,1,1,,,,,
OH,New Concord,1,1,,,,,
OH,New Knoxville,1,1,,,,,
OH,New Philadelphia,1,2,,,,,
OH,Newark,1,3,,,,,
OH,Newbury,1,2,,,,,
OH,Newton Falls,1,1,,,,,
OH,North Canton,1,1,,,,,
OH,North Royalton,1,3,,,,,
OH,Northfield,1,1,,,,,
OH,Norton,1,4,,,,,
OH,Norwalk,1,2,,,,,
OH,Norwood,1,1,,,,,
OH,Novelty,1,3,,,,,
OH,Oakwood,1,1,,,,,
OH,Oberlin,1,1,,,,,
OH,Olmsted Falls,1,0,,,,,
OH,Oregonia,1,0,,,,,
OH,Orient,1,1,,,,,
OH,Orrville,1,1,,,,,
OH,Ostrander,1,1,,,,,
OH,Ottawa,1,2,,,,,
OH,Oxford,1,3,,,,,
OH,Painesville,1,2,,,,,
OH,Parma,1,3,,,,,
OH,Pataskala,1,3,,,,,
OH,Paulding,1,1,,,,,
OH,Pickerington,1,0,,,,,
OH,Poland,1,2,,,,,
OH,Portage,1,0,,,,,
OH,Portsmouth,1,1,,,,,
OH,Powell,1,0,,,,,
OH,Ravenna,1,2,,,,,
OH,Reynoldsburg,1,1,,,,,
OH,Richfield,1,1,,,,,
OH,Rittman,1,1,,,,,
OH,Rock Creek,1,0,,,,,
OH,Rocky River,1,1,,,,,
OH,Russell,1,1,,,,,
OH,Saint Paris,1,1,,,,,
OH,Salem,1,2,,,,,
OH,Salineville,1,0,,,,,
OH,Seven Hills,1,1,,,,,
OH,Seville,1,1,,,,,
OH,Shaker Heights,1,1,,,,,
OH,Sidney,1,2,,,,,
OH,Solon,1,1,,,,,
OH,South Amherst,1,1,,,,,
OH,South Vienna,1,2,,,,,
OH,Spring Valley,1,2,,,,,
OH,Springboro,1,1,,,,,
OH,Springfield,1,5,,,,,
OH,Stoutsville,1,1,,,,,
OH,Stow,1,1,,,,,
OH,Streetsboro,1,2,,,,,
OH,Strongsville,1,1,,,,,
OH,Sunbury,1,3,,,,,
OH,Swanton,1,1,,,,,
OH,Sylvania,1,2,,,,,
OH,Tallmadge,1,1,,,,,
OH,Terrace Park,1,1,,,,,
OH,Tiffin,1,0,,,,,
OH,Tipp City,1,2,,,,,
OH,Toledo,1,3,,,,,
OH,Troy,1,4,,,,,
OH,Twinsburg,1,1,,,,,
OH,Uniontown,1,2,,,,,
OH,Upper Arlington,1,0,,,,,
OH,Utica,1,0,,,,,
OH,Valley City,1,2,,,,,
OH,Vandalia,1,0,,,,,
OH,Vienna,1,2,,,,,
OH,Wadsworth,1,1,,,,,
OH,Walton Hills,1,1,,,,,
OH,Warren,1,1,,,,,
OH,Washington Court House,1,1,,,,,
OH,Waterville,1,1,,,,,
OH,Wauseon,1,1,,,,,
OH,Waynesville,1,2,,,,,
OH,Wellington,1,1,,,,,
OH,WEST CHESTER,1,3,,,,,
OH,Westerville,1,7,,,,,
OH,Westlake,1,2,,,,,
OH,Wickliffe,1,0,,,,,
OH,Willoughby,1,1,,,,,
OH,Wilmington,1,0,,,,,
OH,Windsor,1,0,,,,,
OH,Wooster,1,3,,,,,
OH,Worthington,1,2,,,,,
OH,Wyoming,1,1,,,,,
OH,Xenia,1,3,,,,,
OH,Yellow Spgs,1,0,,,,,
OH,Yellow Springs,1,1,,,,,
OH,Youngstown,1,4,,,,,
OH,Zanesville,1,5,,,,,
OK,Ada,1,2,,,,,
OK,Arcadia,1,1,,,,,
OK,Bartlesville,1,1,,,,,
OK,Bluejacket,1,0,,,,,
OK,Broken Arrow,1,3,,,,,
OK,Broken Bow,1,1,,,,,
OK,Checotah,1,0,,,,,
OK,Choctaw,1,1,,,,,
OK,Claremore,1,2,,,,,
OK,Edmond,1,3,,,,,
OK,Enid,1,2,,,,,
OK,Guthrie,1,3,,,,,
OK,Miami,1,1,,,,,
OK,Midwest City,1,1,,,,,
OK,Moore,1,1,,,,,
OK,Morris,1,1,,,,,
OK,Muskogee,1,1,,,,,
OK,Mustang,1,1,,,,,
OK,Nicoma Park,1,0,,,,,
OK,Norman,1,5,,,,,
OK,Oklahoma City,1,17,,,,,
OK,Okmulgee,1,1,,,,,
OK,Owasso,1,1,,,,,
OK,Purcell,1,1,,,,,
OK,Sand Springs,1,1,,,,,
OK,Stillwater,1,3,,,,,
OK,Tecumseh,1,0,,,,,
OK,Tulsa,1,13,,,,,
OK,Vinita,1,1,,,,,
OK,Wagoner,1,0,,,,,
OR,Adams,1,2,,,,,
OR,Albany,1,1,,,,,
OR,Aloha,1,1,,,,,
OR,Amity,1,1,,,,,
OR,Ashland,1,0,,,,,
OR,Astoria,1,3,,,,,
OR,Aurora,1,0,,,,,
OR,Baker City,1,1,,,,,
OR,Bandon,1,1,,,,,
OR,Beaverton,1,12,,,,,
OR,Bend,1,20,,,,,
OR,Brookings,1,1,,,,,
OR,Brownsville,1,1,,,,,
OR,Canby,1,3,,,,,
OR,Cannon Beach,1,1,,,,,
OR,Central Point,1,6,,,,,
OR,Clackamas,1,6,,,,,
OR,Colton,1,1,,,,,
OR,Coquille,1,1,,,,,
OR,Corvallis,1,10,,,,,
OR,Cottage Grove,1,2,,,,,
OR,Damascus,1,1,,,,,
OR,Dexter,1,1,,,,,
OR,Eagle Point,1,0,,,,,
OR,Elgin,1,1,,,,,
OR,Enterprise,1,1,,,,,
OR,Estacada,1,2,,,,,
OR,Eugene,1,8,,,,,
OR,Florence,1,0,,,,,
OR,Forest Grove,1,1,,,,,
OR,Garibaldi,1,1,,,,,
OR,Gaston,1,1,,,,,
OR,Gervais,1,1,,,,,
OR,Gladstone,1,1,,,,,
OR,Gold Hill,1,1,,,,,
OR,Grants Pass,1,10,,,,,
OR,Gresham,1,2,,,,,
OR,Hillsboro,1,8,,,,,
OR,Hood River,1,4,,,,,
OR,Hubbard,1,1,,,,,
OR,Independence,1,0,,,,,
OR,Jasper,1,0,,,,,
OR,Keizer,1,1,,,,,
OR,Klamath Falls,1,4,,,,,
OR,La Grande,1,5,,,,,
OR,Lake Oswego,1,8,,,,,
OR,Lebanon,1,3,,,,,
OR,Manzanita,1,1,,,,,
OR,McMinnville,1,2,,,,,
OR,Medford,1,5,,,,,
OR,Merlin,1,1,,,,,
OR,Milton Freewater,1,1,,,,,
OR,Milwaukie,1,6,,,,,
OR,Molalla,1,2,,,,,
OR,Mulino,1,2,,,,,
OR,Newberg,1,2,,,,,
OR,North Bend,1,2,,,,,
OR,Oregon City,1,2,,,,,
OR,Pendleton,1,2,,,,,
OR,Philomath,1,6,,,,,
OR,Port Orford,1,1,,,,,
OR,Portland,1,72,,,,,
OR,Portland Oregon,1,2,,,,,
OR,Redmond,1,2,,,,,
OR,Reedsport,1,1,,,,,
OR,Roseburg,1,2,,,,,
OR,Saint Helens,1,0,,,,,
OR,Salem,1,7,,,,,
OR,Sandy,1,1,,,,,
OR,Scappoose,1,1,,,,,
OR,Silverton,1,1,,,,,
OR,Springfield,1,5,,,,,
OR,Sumpter,1,1,,,,,
OR,Sunriver,1,2,,,,,
OR,Sutherlin,1,3,,,,,
OR,Talent,1,4,,,,,
OR,The Dalles,1,1,,,,,
OR,Tigard,1,4,,,,,
OR,Tillamook,1,1,,,,,
OR,Toledo,1,1,,,,,
OR,Tualatin,1,5,,,,,
OR,Waldport,1,1,,,,,
OR,White City,1,1,,,,,
OR,Williams,1,1,,,,,
OR,WILSONVILLE,1,2,,,,,
OR,Winchester,1,0,,,,,
OR,Yachats,1,1,,,,,
OR,Yoncalla,1,1,,,,,
PA,Adamstown,1,1,,,,,
PA,Albrightsville,1,1,,,,,
PA,Allentown,1,5,,,,,
PA,Ambler,1,3,,,,,
PA,Annville,1,2,,,,,
PA,Ardmore,1,3,,,,,
PA,Ashland,1,1,,,,,
PA,Aspers,1,1,,,,,
PA,Aston,1,3,,,,,
PA,Bakerstown,1,0,,,,,
PA,Bala Cynwyd,1,2,,,,,
PA,Bangor,1,2,,,,,
PA,Bath,1,1,,,,,
PA,Beach Lake,1,2,,,,,
PA,Beaver,1,2,,,,,
PA,Belle Vernon,1,1,,,,,
PA,Bellefonte,1,1,,,,,
PA,Bentleyville,1,1,,,,,
PA,Adamstown,1,1,,,,,
PA,Albrightsville,1,1,,,,,
PA,Allentown,1,5,,,,,
PA,Ambler,1,3,,,,,
PA,Annville,1,2,,,,,
PA,Ardmore,1,3,,,,,
PA,Ashland,1,1,,,,,
PA,Aspers,1,1,,,,,
PA,Aston,1,3,,,,,
PA,Bakerstown,1,0,,,,,
PA,Bala Cynwyd,1,2,,,,,
PA,Bangor,1,2,,,,,
PA,Bath,1,1,,,,,
PA,Beach Lake,1,2,,,,,
PA,Beaver,1,2,,,,,
PA,Belle Vernon,1,1,,,,,
PA,Bellefonte,1,1,,,,,
PA,Bentleyville,1,1,,,,,
PA,Bethlehem,1,3,,,,,
PA,Birdsboro,1,2,,,,,
PA,Black Lick,1,1,,,,,
PA,Blairsville,1,1,,,,,
PA,Blakely,1,1,,,,,
PA,Bloomsburg,1,4,,,,,
PA,Blue Bell,1,1,,,,,
PA,Boiling Springs,1,1,,,,,
PA,Boothwyn,1,0,,,,,
PA,Bristol,1,0,,,,,
PA,Brookville,1,1,,,,,
PA,Broomall,1,1,,,,,
PA,Bryn Mawr,1,5,,,,,
PA,Burgettstown,1,0,,,,,
PA,Butler,1,1,,,,,
PA,Camp Hill,1,2,,,,,
PA,Canadensis,1,1,,,,,
PA,Carlisle,1,3,,,,,
PA,Catasauqua,1,3,,,,,
PA,Center Valley,1,2,,,,,
PA,Centre Hall,1,1,,,,,
PA,Chalfont,1,2,,,,,
PA,Chambersburg,1,11,,,,,
PA,Chester Springs,1,1,,,,,
PA,Clarendon,1,1,,,,,
PA,CLARKS SUMMIT,1,1,,,,,
PA,Clearfield,1,2,,,,,
PA,Clifton Heights,1,0,,,,,
PA,Cochranville,1,1,,,,,
PA,Cogan Station,1,1,,,,,
PA,Collegeville,1,2,,,,,
PA,Columbia,1,2,,,,,
PA,Conestoga,1,1,,,,,
PA,Conneaut Lake,1,1,,,,,
PA,Conshohocken,1,3,,,,,
PA,COOPERSBURG,1,1,,,,,
PA,Coplay,1,1,,,,,
PA,Coraopolis,1,1,,,,,
PA,Croydon,1,1,,,,,
PA,Curwensville,1,0,,,,,
PA,Dallas,1,1,,,,,
PA,Dalton,1,1,,,,,
PA,Dauphin,1,1,,,,,
PA,Delmont,1,0,,,,,
PA,Denver,1,1,,,,,
PA,Derry,1,1,,,,,
PA,Devon,1,0,,,,,
PA,Dingmans Ferry,1,1,,,,,
PA,Douglassville,1,2,,,,,
PA,Downingtown,1,3,,,,,
PA,Doylestown,1,7,,,,,
PA,Dresher,1,0,,,,,
PA,Drexel Hill,1,1,,,,,
PA,Drums,1,2,,,,,
PA,Du Bois,1,0,,,,,
PA,East Berlin,1,1,,,,,
PA,East Stroudsburg,1,2,,,,,
PA,Easton,1,2,,,,,
PA,Elizabethtown,1,1,,,,,
PA,Elkins Park,1,1,,,,,
PA,Elverson,1,1,,,,,
PA,Emmaus,1,8,,,,,
PA,Enola,1,1,,,,,
PA,Ephrata,1,2,,,,,
PA,Erdenheim,1,1,,,,,
PA,Erie,1,7,,,,,
PA,Export,1,0,,,,,
PA,Exton,1,1,,,,,
PA,Fairfield,1,0,,,,,
PA,Fairview,1,1,,,,,
PA,Falls,1,1,,,,,
PA,Feasterville Trevose,1,2,,,,,
PA,Felton,1,1,,,,,
PA,Fleetwood,1,3,,,,,
PA,Folcroft,1,0,,,,,
PA,Frackville,1,1,,,,,
PA,Frederick,1,1,,,,,
PA,Fredonia,1,1,,,,,
PA,Gettysburg,1,1,,,,,
PA,Gibsonia,1,6,,,,,
PA,Glenmoore,1,1,,,,,
PA,Glenside,1,3,,,,,
PA,Grantville,1,0,,,,,
PA,Green Lane,1,1,,,,,
PA,Greenfield Township,1,1,,,,,
PA,Greensburg,1,1,,,,,
PA,Grove City,1,1,,,,,
PA,Hanover,1,1,,,,,
PA,Hanover Township,1,0,,,,,
PA,Harleysville,1,1,,,,,
PA,Harmony,1,0,,,,,
PA,Harrisburg,1,4,,,,,
PA,Hatboro,1,1,,,,,
PA,Havertown,1,1,,,,,
PA,Hawk Run,1,0,,,,,
PA,Hellertown,1,1,,,,,
PA,Honesdale,1,2,,,,,
PA,Hop Bottom,1,1,,,,,
PA,Hopewell,1,0,,,,,
PA,Hopwood,1,1,,,,,
PA,Horsham,1,2,,,,,
PA,Hulmeville,1,1,,,,,
PA,Hunlock Creek,1,0,,,,,
PA,Huntingdon Valley,1,8,,,,,
PA,Imperial,1,2,,,,,
PA,Indiana,1,3,,,,,
PA,Industry,1,1,,,,,
PA,Irwin,1,2,,,,,
PA,Jeannette,1,1,,,,,
